,Symbol,Name
4484,M&M.BO,Mahindra & Mahindra Limited
4485,GODREJCP.NS,Godrej Consumer Products Limited
4486,GODREJCP.BO,Godrej Consumer Products Limited
4487,2412.TW,"Chunghwa Telecom Co., Ltd."
4488,GAIL.NS,GAIL (India) Limited
4489,GAIL.BO,GAIL (India) Limited
4490,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited
4491,ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited
4492,BAJAJ-AUTO.BO,Bajaj Auto Limited
4493,BAJAJ-AUTO.NS,Bajaj Auto Limited
4494,BPCL.BO,Bharat Petroleum Corporation Limited
4495,BPCL.NS,Bharat Petroleum Corporation Limited
4496,TITAN.BO,Titan Company Limited
4497,HDFCLIFE.BO,HDFC Standard Life Insurance Company Limited
4498,TITAN.NS,Titan Company Limited
4499,HDFCLIFE.NS,HDFC Standard Life Insurance Company Limited
4500,TCS.NS,Tata Consultancy Services Limited
4501,TCS.BO,Tata Consultancy Services Limited
4502,RELIANCE.BO,Reliance Industries Limited
4503,RELIANCE.NS,Reliance Industries Limited
4504,2330.TW,Taiwan Semiconductor Manufacturing Company Limited
4505,HDFCBANK.BO,HDFC Bank Limited
4506,HDFCBANK.NS,HDFC Bank Limited
4507,HINDUNILVR.NS,Hindustan Unilever Limited
4508,HINDUNILVR.BO,Hindustan Unilever Limited
4509,ITC.NS,ITC Limited
4510,ITC.BO,ITC Limited
4511,HDFC.NS,Housing Development Finance Corporation Limited
4512,HDFC.BO,Housing Development Finance Corporation Limited
4513,0700.HK,Tencent Holdings Limited
4514,INFY.BO,Infosys Limited
4515,INFY.NS,Infosys Limited
4516,SBIN.NS,State Bank of India
4517,SBIN.BO,State Bank of India
4518,KOTAKBANK.NS,Kotak Mahindra Bank Limited
4519,KOTAKBANK.BO,Kotak Mahindra Bank Limited
4520,ICICIBANK.BO,ICICI Bank Limited
4521,ICICIBANK.NS,ICICI Bank Limited
4522,MARUTI.BO,Maruti Suzuki India Limited
4523,MARUTI.NS,Maruti Suzuki India Limited
4524,LT.NS,Larsen & Toubro Limited
4525,LT.BO,Larsen & Toubro Limited
4526,ONGC.NS,Oil and Natural Gas Corporation Limited
4527,ONGC.BO,Oil and Natural Gas Corporation Limited
4528,1398.HK,Industrial and Commercial Bank of China Limited
4529,0939.HK,China Construction Bank Corporation
4530,STAN.BO,Standard Chartered PLC
4531,AXISBANK.NS,Axis Bank Limited
4532,AXISBANK.BO,Axis Bank Limited
4533,601939.SS,China Construction Bank Corporation
4534,COALINDIA.NS,Coal India Limited
4535,601398.SS,Industrial and Commercial Bank of China Limited
4536,COALINDIA.BO,Coal India Limited
4537,0941.HK,China Mobile Limited
4538,BAJFINANCE.NS,Bajaj Finance Limited
4539,BAJFINANCE.BO,Bajaj Finance Limited
4540,WIPRO.NS,Wipro Limited
4541,WIPRO.BO,Wipro Limited
4542,0857.HK,PetroChina Company Limited
4543,HCLTECH.NS,HCL Technologies Limited
4544,HCLTECH.BO,HCL Technologies Limited
4545,ASIANPAINT.NS,Asian Paints Limited
4546,ASIANPAINT.BO,Asian Paints Limited
4547,PTT.BK,PTT Public Company Limited
4548,PTT-R.BK,PTT Public Company Limited
4549,0005.HK,HSBC Holdings plc
4550,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
4551,601857.SS,PetroChina Company Limited
4552,IOC.BO,Indian Oil Corporation Limited
4553,IOC.NS,Indian Oil Corporation Limited
4554,BHARTIARTL.BO,Bharti Airtel Limited
4555,BHARTIARTL.NS,Bharti Airtel Limited
4556,1288.HK,Agricultural Bank of China Limited
4557,NTPC.NS,NTPC Limited
4558,NTPC.BO,NTPC Limited
4559,3988.HK,Bank of China Limited
4560,HINDZINC.NS,Hindustan Zinc Limited
4561,HINDZINC.BO,Hindustan Zinc Limited
4562,601318.SS,"Ping An Insurance (Group) Company of China, Ltd."
4563,601288.SS,Agricultural Bank of China Limited
4564,ULTRACEMCO.NS,UltraTech Cement Limited
4565,ULTRACEMCO.BO,UltraTech Cement Limited
4566,NESTLEIND.BO,Nestlé India Limited
4567,NESTLEIND.NS,Nestlé India Limited
4568,601988.SS,Bank of China Limited
4569,6505.TW,Formosa Petrochemical Corporation
4570,POWERGRID.NS,Power Grid Corporation of India Limited
4571,POWERGRID.BO,Power Grid Corporation of India Limited
4572,BAJAJFINSV.NS,Bajaj Finserv Limited
4573,BAJAJFINSV.BO,Bajaj Finserv Limited
4574,SUNPHARMA.BO,Sun Pharmaceutical Industries Limited
4575,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited
4576,2317.TW,"Hon Hai Precision Industry Co., Ltd."
4577,DMART.BO,Avenue Supermarts Limited
4578,DMART.NS,Avenue Supermarts Limited
4579,INDUSINDBK.BO,IndusInd Bank Limited
4580,INDUSINDBK.NS,IndusInd Bank Limited
4581,AOT-R.BK,Airports of Thailand Public Company Limited
4582,AOT.BK,Airports of Thailand Public Company Limited
4583,M&M.NS,Mahindra & Mahindra Limited
4584,M&M.BO,Mahindra & Mahindra Limited
4585,GODREJCP.NS,Godrej Consumer Products Limited
4586,GODREJCP.BO,Godrej Consumer Products Limited
4587,2412.TW,"Chunghwa Telecom Co., Ltd."
4588,GAIL.NS,GAIL (India) Limited
4589,GAIL.BO,GAIL (India) Limited
4590,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited
4591,ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited
4592,BAJAJ-AUTO.BO,Bajaj Auto Limited
4593,BAJAJ-AUTO.NS,Bajaj Auto Limited
4594,BPCL.BO,Bharat Petroleum Corporation Limited
4595,BPCL.NS,Bharat Petroleum Corporation Limited
4596,TITAN.BO,Titan Company Limited
4597,HDFCLIFE.BO,HDFC Standard Life Insurance Company Limited
4598,TITAN.NS,Titan Company Limited
4599,HDFCLIFE.NS,HDFC Standard Life Insurance Company Limited
4600,TCS.NS,Tata Consultancy Services Limited
4601,TCS.BO,Tata Consultancy Services Limited
4602,RELIANCE.BO,Reliance Industries Limited
4603,RELIANCE.NS,Reliance Industries Limited
4604,2330.TW,Taiwan Semiconductor Manufacturing Company Limited
4605,HDFCBANK.BO,HDFC Bank Limited
4606,HDFCBANK.NS,HDFC Bank Limited
4607,HINDUNILVR.NS,Hindustan Unilever Limited
4608,HINDUNILVR.BO,Hindustan Unilever Limited
4609,ITC.NS,ITC Limited
4610,ITC.BO,ITC Limited
4611,HDFC.NS,Housing Development Finance Corporation Limited
4612,HDFC.BO,Housing Development Finance Corporation Limited
4613,0700.HK,Tencent Holdings Limited
4614,INFY.BO,Infosys Limited
4615,INFY.NS,Infosys Limited
4616,SBIN.NS,State Bank of India
4617,SBIN.BO,State Bank of India
4618,KOTAKBANK.NS,Kotak Mahindra Bank Limited
4619,KOTAKBANK.BO,Kotak Mahindra Bank Limited
4620,ICICIBANK.BO,ICICI Bank Limited
4621,ICICIBANK.NS,ICICI Bank Limited
4622,MARUTI.BO,Maruti Suzuki India Limited
4623,MARUTI.NS,Maruti Suzuki India Limited
4624,LT.NS,Larsen & Toubro Limited
4625,LT.BO,Larsen & Toubro Limited
4626,ONGC.NS,Oil and Natural Gas Corporation Limited
4627,ONGC.BO,Oil and Natural Gas Corporation Limited
4628,1398.HK,Industrial and Commercial Bank of China Limited
4629,0939.HK,China Construction Bank Corporation
4630,STAN.BO,Standard Chartered PLC
4631,AXISBANK.NS,Axis Bank Limited
4632,AXISBANK.BO,Axis Bank Limited
4633,601939.SS,China Construction Bank Corporation
4634,COALINDIA.NS,Coal India Limited
4635,601398.SS,Industrial and Commercial Bank of China Limited
4636,COALINDIA.BO,Coal India Limited
4637,0941.HK,China Mobile Limited
4638,BAJFINANCE.NS,Bajaj Finance Limited
4639,BAJFINANCE.BO,Bajaj Finance Limited
4640,WIPRO.NS,Wipro Limited
4641,WIPRO.BO,Wipro Limited
4642,0857.HK,PetroChina Company Limited
4643,HCLTECH.NS,HCL Technologies Limited
4644,HCLTECH.BO,HCL Technologies Limited
4645,ASIANPAINT.NS,Asian Paints Limited
4646,ASIANPAINT.BO,Asian Paints Limited
4647,PTT.BK,PTT Public Company Limited
4648,PTT-R.BK,PTT Public Company Limited
4649,0005.HK,HSBC Holdings plc
4650,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
4651,601857.SS,PetroChina Company Limited
4652,IOC.BO,Indian Oil Corporation Limited
4653,IOC.NS,Indian Oil Corporation Limited
4654,BHARTIARTL.BO,Bharti Airtel Limited
4655,BHARTIARTL.NS,Bharti Airtel Limited
4656,1288.HK,Agricultural Bank of China Limited
4657,NTPC.NS,NTPC Limited
4658,NTPC.BO,NTPC Limited
4659,3988.HK,Bank of China Limited
4660,HINDZINC.NS,Hindustan Zinc Limited
4661,HINDZINC.BO,Hindustan Zinc Limited
4662,601318.SS,"Ping An Insurance (Group) Company of China, Ltd."
4663,601288.SS,Agricultural Bank of China Limited
4664,ULTRACEMCO.NS,UltraTech Cement Limited
4665,ULTRACEMCO.BO,UltraTech Cement Limited
4666,NESTLEIND.BO,Nestlé India Limited
4667,NESTLEIND.NS,Nestlé India Limited
4668,601988.SS,Bank of China Limited
4669,6505.TW,Formosa Petrochemical Corporation
4670,POWERGRID.NS,Power Grid Corporation of India Limited
4671,POWERGRID.BO,Power Grid Corporation of India Limited
4672,BAJAJFINSV.NS,Bajaj Finserv Limited
4673,BAJAJFINSV.BO,Bajaj Finserv Limited
4674,SUNPHARMA.BO,Sun Pharmaceutical Industries Limited
4675,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited
4676,2317.TW,"Hon Hai Precision Industry Co., Ltd."
4677,DMART.BO,Avenue Supermarts Limited
4678,DMART.NS,Avenue Supermarts Limited
4679,INDUSINDBK.BO,IndusInd Bank Limited
4680,INDUSINDBK.NS,IndusInd Bank Limited
4681,AOT-R.BK,Airports of Thailand Public Company Limited
4682,AOT.BK,Airports of Thailand Public Company Limited
4683,M&M.NS,Mahindra & Mahindra Limited
4684,M&M.BO,Mahindra & Mahindra Limited
4685,GODREJCP.NS,Godrej Consumer Products Limited
4686,GODREJCP.BO,Godrej Consumer Products Limited
4687,2412.TW,"Chunghwa Telecom Co., Ltd."
4688,GAIL.NS,GAIL (India) Limited
4689,GAIL.BO,GAIL (India) Limited
4690,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited
4691,ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited
4692,BAJAJ-AUTO.BO,Bajaj Auto Limited
4693,BAJAJ-AUTO.NS,Bajaj Auto Limited
4694,BPCL.BO,Bharat Petroleum Corporation Limited
4695,BPCL.NS,Bharat Petroleum Corporation Limited
4696,TITAN.BO,Titan Company Limited
4697,HDFCLIFE.BO,HDFC Standard Life Insurance Company Limited
4698,TITAN.NS,Titan Company Limited
4699,HDFCLIFE.NS,HDFC Standard Life Insurance Company Limited
4700,TCS.NS,Tata Consultancy Services Limited
4701,TCS.BO,Tata Consultancy Services Limited
4702,RELIANCE.BO,Reliance Industries Limited
4703,RELIANCE.NS,Reliance Industries Limited
4704,2330.TW,Taiwan Semiconductor Manufacturing Company Limited
4705,HDFCBANK.BO,HDFC Bank Limited
4706,HDFCBANK.NS,HDFC Bank Limited
4707,HINDUNILVR.NS,Hindustan Unilever Limited
4708,HINDUNILVR.BO,Hindustan Unilever Limited
4709,ITC.NS,ITC Limited
4710,ITC.BO,ITC Limited
4711,HDFC.NS,Housing Development Finance Corporation Limited
4712,HDFC.BO,Housing Development Finance Corporation Limited
4713,0700.HK,Tencent Holdings Limited
4714,INFY.BO,Infosys Limited
4715,INFY.NS,Infosys Limited
4716,SBIN.NS,State Bank of India
4717,SBIN.BO,State Bank of India
4718,KOTAKBANK.NS,Kotak Mahindra Bank Limited
4719,KOTAKBANK.BO,Kotak Mahindra Bank Limited
4720,ICICIBANK.BO,ICICI Bank Limited
4721,ICICIBANK.NS,ICICI Bank Limited
4722,MARUTI.BO,Maruti Suzuki India Limited
4723,MARUTI.NS,Maruti Suzuki India Limited
4724,LT.NS,Larsen & Toubro Limited
4725,LT.BO,Larsen & Toubro Limited
4726,ONGC.NS,Oil and Natural Gas Corporation Limited
4727,ONGC.BO,Oil and Natural Gas Corporation Limited
4728,1398.HK,Industrial and Commercial Bank of China Limited
4729,0939.HK,China Construction Bank Corporation
4730,STAN.BO,Standard Chartered PLC
4731,AXISBANK.NS,Axis Bank Limited
4732,AXISBANK.BO,Axis Bank Limited
4733,601939.SS,China Construction Bank Corporation
4734,COALINDIA.NS,Coal India Limited
4735,601398.SS,Industrial and Commercial Bank of China Limited
4736,COALINDIA.BO,Coal India Limited
4737,0941.HK,China Mobile Limited
4738,BAJFINANCE.NS,Bajaj Finance Limited
4739,BAJFINANCE.BO,Bajaj Finance Limited
4740,WIPRO.NS,Wipro Limited
4741,WIPRO.BO,Wipro Limited
4742,0857.HK,PetroChina Company Limited
4743,HCLTECH.NS,HCL Technologies Limited
4744,HCLTECH.BO,HCL Technologies Limited
4745,ASIANPAINT.NS,Asian Paints Limited
4746,ASIANPAINT.BO,Asian Paints Limited
4747,PTT.BK,PTT Public Company Limited
4748,PTT-R.BK,PTT Public Company Limited
4749,0005.HK,HSBC Holdings plc
4750,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
4751,601857.SS,PetroChina Company Limited
4752,IOC.BO,Indian Oil Corporation Limited
4753,IOC.NS,Indian Oil Corporation Limited
4754,BHARTIARTL.BO,Bharti Airtel Limited
4755,BHARTIARTL.NS,Bharti Airtel Limited
4756,1288.HK,Agricultural Bank of China Limited
4757,NTPC.NS,NTPC Limited
4758,NTPC.BO,NTPC Limited
4759,3988.HK,Bank of China Limited
4760,HINDZINC.NS,Hindustan Zinc Limited
4761,HINDZINC.BO,Hindustan Zinc Limited
4762,601318.SS,"Ping An Insurance (Group) Company of China, Ltd."
4763,601288.SS,Agricultural Bank of China Limited
4764,ULTRACEMCO.NS,UltraTech Cement Limited
4765,ULTRACEMCO.BO,UltraTech Cement Limited
4766,NESTLEIND.BO,Nestlé India Limited
4767,NESTLEIND.NS,Nestlé India Limited
4768,601988.SS,Bank of China Limited
4769,6505.TW,Formosa Petrochemical Corporation
4770,POWERGRID.NS,Power Grid Corporation of India Limited
4771,POWERGRID.BO,Power Grid Corporation of India Limited
4772,BAJAJFINSV.NS,Bajaj Finserv Limited
4773,BAJAJFINSV.BO,Bajaj Finserv Limited
4774,SUNPHARMA.BO,Sun Pharmaceutical Industries Limited
4775,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited
4776,2317.TW,"Hon Hai Precision Industry Co., Ltd."
4777,DMART.BO,Avenue Supermarts Limited
4778,DMART.NS,Avenue Supermarts Limited
4779,INDUSINDBK.BO,IndusInd Bank Limited
4780,INDUSINDBK.NS,IndusInd Bank Limited
4781,AOT-R.BK,Airports of Thailand Public Company Limited
4782,AOT.BK,Airports of Thailand Public Company Limited
4783,M&M.NS,Mahindra & Mahindra Limited
4784,M&M.BO,Mahindra & Mahindra Limited
4785,GODREJCP.NS,Godrej Consumer Products Limited
4786,GODREJCP.BO,Godrej Consumer Products Limited
4787,2412.TW,"Chunghwa Telecom Co., Ltd."
4788,GAIL.NS,GAIL (India) Limited
4789,GAIL.BO,GAIL (India) Limited
4790,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited
4791,ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited
4792,BAJAJ-AUTO.BO,Bajaj Auto Limited
4793,BAJAJ-AUTO.NS,Bajaj Auto Limited
4794,BPCL.BO,Bharat Petroleum Corporation Limited
4795,BPCL.NS,Bharat Petroleum Corporation Limited
4796,TITAN.BO,Titan Company Limited
4797,HDFCLIFE.BO,HDFC Standard Life Insurance Company Limited
4798,TITAN.NS,Titan Company Limited
4799,HDFCLIFE.NS,HDFC Standard Life Insurance Company Limited
4800,TCS.NS,Tata Consultancy Services Limited
4801,TCS.BO,Tata Consultancy Services Limited
4802,RELIANCE.BO,Reliance Industries Limited
4803,RELIANCE.NS,Reliance Industries Limited
4804,2330.TW,Taiwan Semiconductor Manufacturing Company Limited
4805,HDFCBANK.BO,HDFC Bank Limited
4806,HDFCBANK.NS,HDFC Bank Limited
4807,HINDUNILVR.NS,Hindustan Unilever Limited
4808,HINDUNILVR.BO,Hindustan Unilever Limited
4809,ITC.NS,ITC Limited
4810,ITC.BO,ITC Limited
4811,HDFC.NS,Housing Development Finance Corporation Limited
4812,HDFC.BO,Housing Development Finance Corporation Limited
4813,0700.HK,Tencent Holdings Limited
4814,INFY.BO,Infosys Limited
4815,INFY.NS,Infosys Limited
4816,SBIN.NS,State Bank of India
4817,SBIN.BO,State Bank of India
4818,KOTAKBANK.NS,Kotak Mahindra Bank Limited
4819,KOTAKBANK.BO,Kotak Mahindra Bank Limited
4820,ICICIBANK.BO,ICICI Bank Limited
4821,ICICIBANK.NS,ICICI Bank Limited
4822,MARUTI.BO,Maruti Suzuki India Limited
4823,MARUTI.NS,Maruti Suzuki India Limited
4824,LT.NS,Larsen & Toubro Limited
4825,LT.BO,Larsen & Toubro Limited
4826,ONGC.NS,Oil and Natural Gas Corporation Limited
4827,ONGC.BO,Oil and Natural Gas Corporation Limited
4828,1398.HK,Industrial and Commercial Bank of China Limited
4829,0939.HK,China Construction Bank Corporation
4830,STAN.BO,Standard Chartered PLC
4831,AXISBANK.NS,Axis Bank Limited
4832,AXISBANK.BO,Axis Bank Limited
4833,601939.SS,China Construction Bank Corporation
4834,COALINDIA.NS,Coal India Limited
4835,601398.SS,Industrial and Commercial Bank of China Limited
4836,COALINDIA.BO,Coal India Limited
4837,0941.HK,China Mobile Limited
4838,BAJFINANCE.NS,Bajaj Finance Limited
4839,BAJFINANCE.BO,Bajaj Finance Limited
4840,WIPRO.NS,Wipro Limited
4841,WIPRO.BO,Wipro Limited
4842,0857.HK,PetroChina Company Limited
4843,HCLTECH.NS,HCL Technologies Limited
4844,HCLTECH.BO,HCL Technologies Limited
4845,ASIANPAINT.NS,Asian Paints Limited
4846,ASIANPAINT.BO,Asian Paints Limited
4847,PTT.BK,PTT Public Company Limited
4848,PTT-R.BK,PTT Public Company Limited
4849,0005.HK,HSBC Holdings plc
4850,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
4851,601857.SS,PetroChina Company Limited
4852,IOC.BO,Indian Oil Corporation Limited
4853,IOC.NS,Indian Oil Corporation Limited
4854,BHARTIARTL.BO,Bharti Airtel Limited
4855,BHARTIARTL.NS,Bharti Airtel Limited
4856,1288.HK,Agricultural Bank of China Limited
4857,NTPC.NS,NTPC Limited
4858,NTPC.BO,NTPC Limited
4859,3988.HK,Bank of China Limited
4860,HINDZINC.NS,Hindustan Zinc Limited
4861,HINDZINC.BO,Hindustan Zinc Limited
4862,601318.SS,"Ping An Insurance (Group) Company of China, Ltd."
4863,601288.SS,Agricultural Bank of China Limited
4864,ULTRACEMCO.NS,UltraTech Cement Limited
4865,ULTRACEMCO.BO,UltraTech Cement Limited
4866,NESTLEIND.BO,Nestlé India Limited
4867,NESTLEIND.NS,Nestlé India Limited
4868,601988.SS,Bank of China Limited
4869,6505.TW,Formosa Petrochemical Corporation
4870,POWERGRID.NS,Power Grid Corporation of India Limited
4871,POWERGRID.BO,Power Grid Corporation of India Limited
4872,BAJAJFINSV.NS,Bajaj Finserv Limited
4873,BAJAJFINSV.BO,Bajaj Finserv Limited
4874,SUNPHARMA.BO,Sun Pharmaceutical Industries Limited
4875,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited
4876,2317.TW,"Hon Hai Precision Industry Co., Ltd."
4877,DMART.BO,Avenue Supermarts Limited
4878,DMART.NS,Avenue Supermarts Limited
4879,INDUSINDBK.BO,IndusInd Bank Limited
4880,INDUSINDBK.NS,IndusInd Bank Limited
4881,AOT-R.BK,Airports of Thailand Public Company Limited
4882,AOT.BK,Airports of Thailand Public Company Limited
4883,M&M.NS,Mahindra & Mahindra Limited
4884,M&M.BO,Mahindra & Mahindra Limited
4885,GODREJCP.NS,Godrej Consumer Products Limited
4886,GODREJCP.BO,Godrej Consumer Products Limited
4887,2412.TW,"Chunghwa Telecom Co., Ltd."
4888,GAIL.NS,GAIL (India) Limited
4889,GAIL.BO,GAIL (India) Limited
4890,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited
4891,ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited
4892,BAJAJ-AUTO.BO,Bajaj Auto Limited
4893,BAJAJ-AUTO.NS,Bajaj Auto Limited
4894,BPCL.BO,Bharat Petroleum Corporation Limited
4895,BPCL.NS,Bharat Petroleum Corporation Limited
4896,TITAN.BO,Titan Company Limited
4897,HDFCLIFE.BO,HDFC Standard Life Insurance Company Limited
4898,TITAN.NS,Titan Company Limited
4899,HDFCLIFE.NS,HDFC Standard Life Insurance Company Limited
4900,TCS.NS,Tata Consultancy Services Limited
4901,TCS.BO,Tata Consultancy Services Limited
4902,RELIANCE.BO,Reliance Industries Limited
4903,RELIANCE.NS,Reliance Industries Limited
4904,2330.TW,Taiwan Semiconductor Manufacturing Company Limited
4905,HDFCBANK.BO,HDFC Bank Limited
4906,HDFCBANK.NS,HDFC Bank Limited
4907,HINDUNILVR.NS,Hindustan Unilever Limited
4908,HINDUNILVR.BO,Hindustan Unilever Limited
4909,ITC.NS,ITC Limited
4910,ITC.BO,ITC Limited
4911,HDFC.NS,Housing Development Finance Corporation Limited
4912,HDFC.BO,Housing Development Finance Corporation Limited
4913,0700.HK,Tencent Holdings Limited
4914,INFY.BO,Infosys Limited
4915,INFY.NS,Infosys Limited
4916,SBIN.NS,State Bank of India
4917,SBIN.BO,State Bank of India
4918,KOTAKBANK.NS,Kotak Mahindra Bank Limited
4919,KOTAKBANK.BO,Kotak Mahindra Bank Limited
4920,ICICIBANK.BO,ICICI Bank Limited
4921,ICICIBANK.NS,ICICI Bank Limited
4922,MARUTI.BO,Maruti Suzuki India Limited
4923,MARUTI.NS,Maruti Suzuki India Limited
4924,LT.NS,Larsen & Toubro Limited
4925,LT.BO,Larsen & Toubro Limited
4926,ONGC.NS,Oil and Natural Gas Corporation Limited
4927,ONGC.BO,Oil and Natural Gas Corporation Limited
4928,1398.HK,Industrial and Commercial Bank of China Limited
4929,0939.HK,China Construction Bank Corporation
4930,STAN.BO,Standard Chartered PLC
4931,AXISBANK.NS,Axis Bank Limited
4932,AXISBANK.BO,Axis Bank Limited
4933,601939.SS,China Construction Bank Corporation
4934,COALINDIA.NS,Coal India Limited
4935,601398.SS,Industrial and Commercial Bank of China Limited
4936,COALINDIA.BO,Coal India Limited
4937,0941.HK,China Mobile Limited
4938,BAJFINANCE.NS,Bajaj Finance Limited
4939,BAJFINANCE.BO,Bajaj Finance Limited
4940,WIPRO.NS,Wipro Limited
4941,WIPRO.BO,Wipro Limited
4942,0857.HK,PetroChina Company Limited
4943,HCLTECH.NS,HCL Technologies Limited
4944,HCLTECH.BO,HCL Technologies Limited
4945,ASIANPAINT.NS,Asian Paints Limited
4946,ASIANPAINT.BO,Asian Paints Limited
4947,PTT.BK,PTT Public Company Limited
4948,PTT-R.BK,PTT Public Company Limited
4949,0005.HK,HSBC Holdings plc
4950,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
4951,601857.SS,PetroChina Company Limited
4952,IOC.BO,Indian Oil Corporation Limited
4953,IOC.NS,Indian Oil Corporation Limited
4954,BHARTIARTL.BO,Bharti Airtel Limited
4955,BHARTIARTL.NS,Bharti Airtel Limited
4956,1288.HK,Agricultural Bank of China Limited
4957,NTPC.NS,NTPC Limited
4958,NTPC.BO,NTPC Limited
4959,3988.HK,Bank of China Limited
4960,HINDZINC.NS,Hindustan Zinc Limited
4961,HINDZINC.BO,Hindustan Zinc Limited
4962,601318.SS,"Ping An Insurance (Group) Company of China, Ltd."
